City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
786,Port Elizabeth,ZA,-33.918,25.5701,63.1,82,0,5.75,clear sky
787,Nanortalik,GL,60.1432,-45.2371,36.75,96,99,1.43,overcast clouds
788,Salem,IN,11.65,78.1667,78.1,74,99,4.09,overcast clouds
789,Novaya Igirma,RU,57.1334,103.9112,40.91,62,49,2.98,scattered clouds
790,Merritt Island,US,28.5392,-80.672,98.15,55,75,8.05,broken clouds
791,Karratha,AU,-20.7377,116.8463,73.56,70,100,8.81,overcast clouds
792,Victor Harbor,AU,-35.5667,138.6167,57.29,90,90,6.15,overcast clouds
793,Roald,NO,62.5833,6.1333,61.16,94,75,13.8,light intensity drizzle
794,Nome,US,64.5011,-165.4064,42.87,87,90,10.36,mist
795,Buraydah,SA,26.326,43.975,90.52,13,0,14.12,clear sky
796,Carnarvon,AU,-24.8667,113.6333,60.87,74,75,5.75,broken clouds
797,Salalah,OM,17.0151,54.0924,84.29,89,20,9.22,few clouds
798,Souillac,MU,-20.5167,57.5167,75.58,73,75,14.97,broken clouds
799,Labuhan,ID,-6.8844,112.2051,78.12,86,16,6.87,few clouds
800,Rio Bueno,CL,-40.3167,-72.9667,57.34,85,96,6.06,overcast clouds
801,Atbasar,KZ,51.8,68.3333,55.56,46,18,8.39,few clouds
802,Chuy,UY,-33.6971,-53.4616,54.32,60,65,11.56,broken clouds
803,Kichera,RU,55.9375,110.0997,49.44,80,100,4.94,overcast clouds
804,Vaijapur,IN,19.9167,74.7333,79.77,70,20,11.99,few clouds
805,Solnechnyy,RU,50.7214,136.6319,55.35,98,100,2.95,overcast clouds
806,Bondoukou,CI,8.0333,-2.8,80.85,66,97,3.89,light rain
807,Kohima,IN,25.6667,94.1167,65.14,98,100,2.98,overcast clouds
808,Brive-La-Gaillarde,FR,45.25,1.5,81.28,63,69,2.26,broken clouds
809,Iqaluit,CA,63.7506,-68.5145,42.53,65,20,10.0,few clouds
810,Thinadhoo,MV,0.5333,72.9333,83.95,74,34,12.84,scattered clouds
811,Evensk,RU,61.95,159.2333,46.78,71,94,7.45,overcast clouds
812,Bolobo,CD,-2.1667,16.2333,81.01,47,92,1.3,overcast clouds
813,Klaksvik,FO,62.2266,-6.589,49.12,86,87,24.74,overcast clouds
814,Yellowknife,CA,62.456,-114.3525,52.32,100,90,10.36,mist
815,Vardo,NO,70.3705,31.1107,68.2,82,99,11.5,overcast clouds
816,Gualaquiza,EC,-3.4,-78.55,71.37,91,77,2.26,moderate rain
817,Hithadhoo,MV,-0.6,73.0833,83.97,73,64,10.51,broken clouds
818,Flin Flon,CA,54.7682,-101.865,55.24,94,90,8.05,mist
819,Castro,BR,-24.7911,-50.0119,63.21,69,74,7.54,broken clouds
820,Concordia,AR,-31.393,-58.0209,60.87,51,0,4.0,clear sky
821,Kavieng,PG,-2.5744,150.7967,81.77,80,24,15.84,light rain
822,Wairoa,NZ,-39.0333,177.3667,48.6,99,66,1.99,broken clouds
823,Oxbow,CA,49.2333,-102.1676,54.64,96,100,38.14,moderate rain
824,Aksay,RU,47.26,39.87,66.42,90,9,4.85,clear sky
825,Elliot,ZA,-31.3333,27.85,50.65,56,1,7.27,clear sky
826,Hamilton,US,39.1834,-84.5333,89.74,68,75,1.99,broken clouds
827,Makaryev,RU,57.8797,43.8069,60.93,67,29,5.64,scattered clouds
828,Maceio,BR,-9.6658,-35.7353,81.84,65,20,10.36,few clouds
829,Palm Coast,US,29.585,-81.2078,95.09,59,40,1.99,scattered clouds
830,Saskylakh,RU,71.9167,114.0833,36.73,94,100,18.34,overcast clouds
831,Ballina,AU,-28.8667,153.5667,49.95,84,8,7.49,clear sky
832,Inirida,CO,3.8653,-67.9239,87.42,59,80,3.04,broken clouds
833,Daru,PG,-9.0763,143.2092,78.66,87,72,10.36,broken clouds
834,Ende,ID,-8.8432,121.6623,74.8,87,45,1.43,scattered clouds
835,Padang,ID,-0.9492,100.3543,78.13,81,94,2.86,overcast clouds
836,Fergus Falls,US,46.283,-96.0776,75.92,81,75,5.01,broken clouds
837,East Hemet,US,33.74,-116.9389,91.27,24,0,1.99,clear sky
838,Hualmay,PE,-11.0964,-77.6139,69.37,69,49,10.98,scattered clouds
839,Rujiena,LV,57.8975,25.3316,64.6,61,73,4.23,broken clouds
840,Moindou,NC,-21.6924,165.677,66.15,82,100,5.79,moderate rain
841,Asau,RO,46.4333,26.4,65.32,87,100,2.42,overcast clouds
842,Murray Bridge,AU,-35.1167,139.2667,55.56,83,73,6.44,broken clouds
843,Shingu,JP,33.7333,135.9833,71.91,90,100,2.57,heavy intensity rain
844,Aksu,CN,41.1231,80.2644,78.85,23,83,10.0,broken clouds
845,Verkhnevilyuysk,RU,63.4453,120.3167,41.32,91,84,5.61,broken clouds
846,Nacogdoches,US,31.6002,-94.6335,89.24,63,75,9.22,broken clouds
847,Ambulu,ID,-8.345,113.6058,75.88,85,80,3.31,broken clouds
848,Adrar,MR,20.5022,-10.0711,109.27,8,33,1.95,scattered clouds
849,Tasiilaq,GL,65.6145,-37.6368,42.96,93,100,3.27,overcast clouds
850,Klyuchi,RU,52.2667,79.1667,53.98,54,78,7.96,broken clouds
851,Libertador General San Martin,AR,-23.8064,-64.7876,75.58,41,3,4.7,clear sky
852,San Cristobal,VE,7.7669,-72.225,82.58,68,89,6.8,overcast clouds
853,Barra,BR,-11.0894,-43.1417,88.61,35,27,7.31,scattered clouds
854,Airai,TL,-8.9266,125.4092,56.46,89,24,2.66,few clouds
855,Punta Cardon,VE,11.6581,-70.215,85.77,60,95,9.53,overcast clouds
856,Cockburn Town,TC,21.4612,-71.1419,84.16,65,40,11.5,scattered clouds
857,Beloha,MG,-25.1667,45.05,67.44,81,2,12.08,clear sky
858,Sunrise Manor,US,36.2111,-115.0731,90.19,4,1,14.97,clear sky
859,Rosario,AR,-32.9468,-60.6393,66.81,30,0,4.0,clear sky
860,Srednekolymsk,RU,67.45,153.6833,43.74,64,12,3.18,few clouds
861,Emerald,AU,-23.5333,148.1667,47.16,39,0,3.18,clear sky
862,Touros,BR,-5.1989,-35.4608,86.9,66,9,16.4,clear sky
863,Chegdomyn,RU,51.1167,133.0167,54.05,97,99,1.39,overcast clouds
864,Bathsheba,BB,13.2167,-59.5167,86.61,58,20,13.8,few clouds
865,Mapastepec,MX,15.4333,-92.9,84.79,66,100,4.25,overcast clouds
866,Virginia Beach,US,36.8529,-75.978,84.11,86,90,3.44,overcast clouds
867,Camacha,PT,33.0833,-16.3333,75.96,77,40,14.97,scattered clouds
868,Choix,MX,26.7092,-108.3219,100.02,21,12,6.96,few clouds
869,Port Hardy,CA,50.6996,-127.4199,55.69,66,100,19.04,overcast clouds
870,Pilar,BR,-9.5972,-35.9567,80.53,71,81,7.29,broken clouds
871,Sao Joao Da Barra,BR,-21.6403,-41.0511,82.49,78,17,6.33,few clouds
872,Puerto Boyaca,CO,5.9758,-74.5885,90.66,52,64,3.06,broken clouds
873,Assiniboia,CA,49.6334,-105.9845,58.91,62,100,28.77,overcast clouds
874,Esperance,AU,-33.8667,121.9,58.84,84,100,6.93,overcast clouds
875,Torbay,CA,47.6666,-52.7314,52.57,62,75,17.27,broken clouds
876,Tshikapa,CD,-6.4167,20.8,80.1,39,30,4.38,scattered clouds
877,Alice Springs,AU,-23.7,133.8833,45.95,34,27,5.75,scattered clouds
878,Iralaya,HN,15.0,-83.2333,84.29,84,99,11.54,overcast clouds
879,Sawakin,SD,19.1059,37.3321,92.55,39,31,7.94,scattered clouds
880,Leningradskiy,RU,69.3833,178.4167,32.92,93,100,5.19,overcast clouds
881,Chicama,PE,-7.8447,-79.1469,66.74,63,18,10.04,few clouds
882,Phibun Mangsahan,TH,15.2447,105.2291,76.66,89,100,6.35,overcast clouds
883,Zhigansk,RU,66.7697,123.3711,45.46,86,100,17.16,light rain
884,Ribeira Grande,PT,38.5167,-28.7,73.8,78,40,6.91,scattered clouds
885,Boende,CD,-0.2167,20.8667,80.56,57,74,1.79,broken clouds
886,Faanui,PF,-16.4833,-151.75,76.37,85,99,8.14,moderate rain
887,Ancud,CL,-41.8697,-73.8203,57.42,94,100,18.7,overcast clouds
888,Muroto,JP,33.2833,134.15,73.31,81,100,8.68,overcast clouds
889,Sao Miguel Do Araguaia,BR,-13.275,-50.1628,91.99,29,72,3.31,broken clouds
890,Ranong,TH,9.9658,98.6348,78.4,85,100,10.4,overcast clouds
891,Ambon,ID,-3.6954,128.1814,80.28,84,69,7.36,light rain
892,Chapleau,CA,47.8405,-83.4034,64.49,59,75,11.5,broken clouds
893,Utiel,ES,39.5667,-1.2,74.3,45,1,13.91,clear sky
894,Kang,BW,-23.6752,22.7876,59.14,38,0,6.89,clear sky
895,Altay,CN,47.8667,88.1167,53.64,87,86,2.55,overcast clouds
896,Danielskuil,ZA,-28.1887,23.5395,56.37,48,38,10.58,scattered clouds
897,Houma,US,29.5958,-90.7195,91.0,64,40,5.75,scattered clouds
898,Maarianhamina,AX,60.0973,19.9348,64.26,82,0,13.8,clear sky
899,Lorengau,PG,-2.0226,147.2712,80.28,83,84,9.57,broken clouds
900,Tsurib,RU,42.2368,46.8307,52.81,93,82,1.34,broken clouds
901,Asfi,MA,32.2994,-9.2372,70.25,74,97,17.65,overcast clouds
902,Cairns,AU,-16.9167,145.7667,69.75,85,90,8.05,overcast clouds
903,Aklavik,CA,68.2191,-135.0107,59.72,81,75,8.05,light rain
904,Kondinskoye,RU,59.6481,67.41,59.11,54,63,6.26,broken clouds
905,Tabou,CI,4.423,-7.3528,77.68,86,100,1.57,overcast clouds
906,Eskil,TR,38.4017,33.4131,70.0,46,43,8.88,light rain
907,Ararat,AM,39.8317,44.7049,75.54,28,10,5.95,clear sky
908,Cabo San Lucas,MX,22.8909,-109.9124,100.51,74,1,9.22,clear sky
909,Santa Marta,CO,11.2408,-74.199,93.34,74,35,10.18,scattered clouds
910,Victoria,HK,22.2855,114.1577,83.32,89,60,1.99,light rain
911,Adre,TD,13.4667,22.2,89.67,31,84,13.02,broken clouds
912,Santiago Del Estero,AR,-27.7951,-64.2615,72.75,44,4,6.26,clear sky
913,Sibut,CF,5.718,19.0739,81.25,62,96,2.62,overcast clouds
914,Sitka,US,57.0531,-135.33,55.29,67,75,3.44,broken clouds
915,Broken Hill,AU,-31.95,141.4333,54.23,65,100,5.7,overcast clouds
916,Severo-Kurilsk,RU,50.6789,156.125,47.05,80,100,5.59,overcast clouds
917,Mahina,PF,-17.5065,-149.489,76.77,88,75,8.05,moderate rain
918,Tiksi,RU,71.6872,128.8694,48.9,72,100,9.48,overcast clouds
919,Panalingaan,PH,8.7842,117.4231,80.42,80,100,6.04,overcast clouds
920,Qaanaaq,GL,77.484,-69.3632,39.6,82,92,5.23,overcast clouds
921,Leh,IN,34.1667,77.5833,57.49,27,12,5.82,few clouds
922,Berlevag,NO,70.8578,29.0864,64.35,72,75,16.11,light rain
923,Along,IN,28.1667,94.7667,74.61,96,99,0.87,overcast clouds
924,Serenje,ZM,-13.2325,30.2352,54.1,67,16,6.44,few clouds
925,Abu Samrah,SY,35.3029,37.1841,70.43,57,0,17.16,clear sky
926,Vao,NC,-22.6667,167.4833,72.63,74,100,13.58,light rain
927,Lebu,CL,-37.6167,-73.65,59.07,78,97,2.98,overcast clouds
928,Staryy Nadym,RU,65.6118,72.6842,53.13,67,98,7.92,overcast clouds
929,Gusinoye Ozero,RU,51.1144,106.2614,49.73,81,79,4.94,broken clouds
930,Kayes,ML,14.0,-11.0,93.96,37,90,3.96,overcast clouds
931,Kaitangata,NZ,-46.2817,169.8464,38.79,93,25,3.83,scattered clouds
932,Bandiagara,ML,14.3501,-3.6104,95.43,50,93,32.06,overcast clouds
933,Menongue,AO,-14.6585,17.691,58.68,30,1,5.48,clear sky
934,Sangar,RU,63.9242,127.4739,49.21,84,83,10.96,broken clouds
935,Takoradi,GH,4.8845,-1.7554,79.9,82,53,10.51,broken clouds
936,Kysyl-Syr,RU,63.8986,122.7617,46.06,96,100,6.35,overcast clouds
937,Podgornoye,RU,51.735,39.1496,62.82,88,75,4.47,broken clouds
938,Laguna,US,38.421,-121.4238,77.65,38,1,3.0,clear sky
939,Nenjiang,CN,49.1833,125.2167,59.23,74,11,2.59,few clouds
940,Tianpeng,CN,30.9866,103.9393,78.64,63,100,0.43,moderate rain
941,Atar,MR,20.5169,-13.0499,108.03,10,77,12.77,broken clouds
942,Praia Da Vitoria,PT,38.7333,-27.0667,71.85,78,75,2.68,broken clouds
943,Goderich,CA,43.7501,-81.7165,83.21,57,31,5.75,scattered clouds
944,Zambezi,ZM,-13.5432,23.1047,62.01,34,26,5.46,scattered clouds
945,Kibala,TD,9.1104,18.3463,89.55,58,0,0.0,clear sky
946,Vyatskiye Polyany,RU,56.226,51.0656,58.3,94,38,8.99,scattered clouds
947,San Patricio,US,28.017,-97.5169,92.07,51,0,15.01,clear sky
948,Santiago,CL,-33.4569,-70.6483,74.64,44,0,0.0,clear sky
949,Tommot,RU,58.9564,126.2925,46.22,94,28,0.72,scattered clouds
950,Chara,RU,56.9064,118.2631,52.47,89,98,4.83,light rain
951,Pankrushikha,RU,53.8319,80.3406,47.46,77,96,6.93,overcast clouds
952,Kruisfontein,ZA,-34.0033,24.7314,60.89,48,56,3.29,broken clouds
953,New London,US,41.4834,-72.0662,81.03,52,1,1.99,clear sky
954,Kushima,JP,31.4583,131.2333,72.12,97,100,6.64,moderate rain
955,Novyy Urengoy,RU,66.0833,76.6333,49.98,70,94,13.87,overcast clouds
956,Provideniya,RU,64.3833,-173.3,39.78,92,100,9.57,light rain
957,Itajai,BR,-26.9078,-48.6619,78.31,50,40,11.5,scattered clouds
958,Dunedin,NZ,-45.8742,170.5036,42.8,92,6,4.14,clear sky
959,Lata,PT,40.1629,-8.3327,76.35,48,34,7.72,scattered clouds
960,Yamada,JP,39.4667,141.95,60.15,88,100,9.24,overcast clouds
961,Jumla,NP,29.2747,82.1838,60.28,96,96,1.32,overcast clouds
962,Mehamn,NO,71.0357,27.8492,64.31,89,100,6.49,moderate rain
963,Yar-Sale,RU,66.8333,70.8333,52.36,68,95,5.95,overcast clouds
964,Slave Lake,CA,55.2834,-114.769,58.98,58,1,12.66,clear sky
965,Timaru,NZ,-44.4,171.25,46.08,97,2,5.06,clear sky
966,Aksarka,RU,66.5606,67.7975,57.7,64,100,10.4,overcast clouds
967,Saint George,US,37.1041,-113.5841,84.34,9,1,1.01,clear sky
968,Denpasar,ID,-8.65,115.2167,78.46,89,20,3.44,few clouds
969,Tocopilla,CL,-22.092,-70.1979,67.51,66,13,2.91,few clouds
970,Sulphur,US,30.2366,-93.3774,90.21,63,40,11.5,scattered clouds
971,Comodoro Rivadavia,AR,-45.8667,-67.5,57.06,72,75,10.36,light rain
972,Coolum Beach,AU,-26.5333,153.1,48.34,77,0,4.38,clear sky
973,Kavaratti,IN,10.5669,72.642,83.59,77,100,18.32,overcast clouds
974,Santo Domingo,DO,18.5001,-69.9886,87.48,77,75,4.0,broken clouds
975,Milicz,PL,51.5277,17.2714,73.53,67,42,2.17,scattered clouds
976,Punto Fijo,VE,11.6956,-70.1996,86.95,57,96,10.09,overcast clouds
977,Kulhudhuffushi,MV,6.6221,73.07,82.74,77,72,17.09,broken clouds
978,Kamina,CD,-8.7386,24.9906,68.47,49,65,4.29,broken clouds
979,Mount Isa,AU,-20.7333,139.5,37.17,56,1,0.0,clear sky
980,Isabela,PH,6.7085,121.9711,77.83,81,89,2.71,overcast clouds
981,Mahebourg,MU,-20.4081,57.7,75.49,73,75,14.97,broken clouds
982,Zhangye,CN,38.9342,100.4517,68.68,42,74,8.72,broken clouds
983,Fortuna,US,40.5982,-124.1573,61.66,65,90,4.0,overcast clouds
984,Dire Dawa,ET,9.5931,41.8661,76.53,59,99,17.25,overcast clouds
985,Ayan,RU,56.45,138.1667,42.89,84,100,13.31,overcast clouds
986,Makakilo City,US,21.3469,-158.0858,77.32,78,1,6.91,clear sky
987,Paso De Los Toros,UY,-32.8167,-56.5167,57.54,50,71,10.31,broken clouds
988,Bubaque,GW,11.2833,-15.8333,78.64,83,87,4.92,moderate rain
989,Listvyanskiy,RU,54.4399,83.4984,47.19,79,81,8.1,broken clouds
990,Vallenar,CL,-28.5708,-70.7581,84.96,6,1,3.29,clear sky
991,Cayenne,GF,4.9333,-52.3333,84.09,77,90,1.01,overcast clouds
992,Cherskiy,RU,68.75,161.3,36.73,71,16,6.6,few clouds
993,Scarborough,GB,54.2797,-0.4044,65.79,63,66,4.0,broken clouds
994,Fort Nelson,CA,58.8053,-122.7002,53.82,84,100,5.68,light rain
995,Tiarei,PF,-17.5333,-149.3333,77.02,84,100,7.34,moderate rain
996,Kungurtug,RU,50.5994,97.5228,51.04,92,87,1.45,overcast clouds
997,Paamiut,GL,61.994,-49.6678,37.47,83,100,2.35,overcast clouds
998,Rawson,AR,-43.3002,-65.1023,63.55,49,61,19.19,broken clouds
999,Yulara,AU,-25.2406,130.9889,46.24,42,75,2.3,broken clouds
1000,Masvingo,ZW,-20.0637,30.8277,54.59,57,5,5.01,clear sky
1001,Gamba,GA,-2.65,10.0,76.33,88,75,5.14,broken clouds
1002,Geraldton,AU,-28.7667,114.6,59.41,100,90,6.91,light rain
1003,Nieuw Amsterdam,SR,5.8833,-55.0833,84.36,80,40,6.91,scattered clouds
1004,Aberfeldy,GB,56.62,-3.8645,62.89,65,93,8.97,overcast clouds
1005,Itarema,BR,-2.9248,-39.9167,83.7,66,45,14.23,scattered clouds
1006,Ahipara,NZ,-35.1667,173.1667,55.78,91,78,6.62,broken clouds
1007,Kampene,CD,-3.6,26.6667,74.75,60,23,0.67,few clouds
1008,Ormara,PK,25.2088,64.6357,84.07,83,9,17.31,clear sky
1009,Belyy Yar,RU,53.6039,91.3903,51.69,54,0,8.95,clear sky
1010,Lagoa,PT,39.05,-27.9833,67.57,80,69,2.51,broken clouds
1011,Raudeberg,NO,61.9875,5.1352,58.6,94,99,17.05,moderate rain
1012,Sabang,ID,5.8933,95.3214,83.55,74,100,18.43,overcast clouds
1013,Mbekenyera,TZ,-10.0,38.9833,67.46,70,67,5.44,broken clouds
1014,Ixtapa,MX,20.7,-105.2,88.83,58,1,6.91,clear sky
1015,Mayo,US,38.8876,-76.5119,70.95,96,90,11.01,mist
1016,Port Lincoln,AU,-34.7333,135.8667,52.61,80,70,7.0,broken clouds
1017,Ampanihy,MG,-24.7,44.75,66.36,82,5,9.35,clear sky
1018,Bengkulu,ID,-3.8004,102.2655,76.33,86,96,3.78,overcast clouds
1019,Viedma,AR,-40.8135,-62.9967,65.86,43,99,14.67,overcast clouds
1020,Ossora,RU,59.2353,163.0719,45.32,88,100,3.62,overcast clouds
1021,Shadrinsk,RU,56.0852,63.6335,56.77,61,48,4.21,scattered clouds
1022,Soure,BR,-0.7167,-48.5233,76.23,90,100,5.93,overcast clouds
1023,Miraflores,MX,19.2167,-98.8083,66.87,53,98,1.88,overcast clouds
1024,Havre,FR,49.5833,0.3333,73.83,82,63,10.36,broken clouds
1025,Kamenka,RU,51.3223,42.7678,63.03,79,16,4.59,few clouds
1026,Clyde River,CA,70.4692,-68.5914,41.23,70,20,27.63,few clouds
1027,Plymouth,US,41.8334,-70.8328,76.75,53,1,1.01,clear sky
1028,Bowen,AU,-20.0167,148.2333,59.95,68,10,6.62,clear sky
1029,Pangnirtung,CA,66.1451,-65.7125,39.2,81,20,12.66,few clouds
1030,Oranjestad,AW,12.524,-70.027,89.55,58,75,21.85,broken clouds
1031,Sarkand,KZ,45.41,79.9186,55.9,79,28,4.47,scattered clouds
1032,Sibolga,ID,1.7427,98.7792,76.91,87,40,3.2,scattered clouds
1033,Brigantine,US,39.4101,-74.3646,67.03,86,90,14.97,light rain
1034,Churapcha,RU,62.0025,132.4325,49.53,59,0,3.69,clear sky
1035,Ashqelon,IL,31.6693,34.5715,78.4,67,0,8.57,clear sky
1036,Lensk,RU,60.7253,114.9278,41.4,96,53,4.14,broken clouds
1037,Usinsk,RU,65.9939,57.5281,67.19,43,94,9.33,overcast clouds
1038,Kostomuksha,RU,64.571,30.5767,68.88,36,0,8.46,clear sky
1039,Cajaruro,PE,-5.7364,-78.4256,85.73,58,49,4.59,light rain
1040,Kenora,CA,49.8167,-94.4337,71.58,88,90,16.11,overcast clouds
1041,Batagay,RU,67.6333,134.6333,51.4,61,80,6.6,broken clouds
1042,Yamethin,MM,20.4333,96.15,75.24,91,100,10.98,overcast clouds
1043,Makat,KZ,47.6469,53.3463,76.62,52,95,8.93,overcast clouds
1044,Lavrentiya,RU,65.5833,-171.0,36.16,98,100,5.57,overcast clouds
1045,Skjervoy,NO,70.0311,20.9714,57.2,95,100,7.54,light rain
1046,Tsabong,BW,-26.0217,22.401,66.22,32,0,6.76,clear sky
1047,Maloy,NO,61.9353,5.1136,59.99,94,99,15.97,light rain
1048,Creteni,RO,44.6833,24.1833,61.14,87,50,4.25,scattered clouds
1049,Manyana,BW,-23.4,21.7167,59.61,36,1,8.5,clear sky
1050,Ostrovnoy,RU,68.0531,39.5131,69.31,44,24,22.12,few clouds
1051,Taltal,CL,-25.4,-70.4833,67.32,61,8,3.78,clear sky
1052,Grants,US,35.1473,-107.8514,82.63,7,1,10.36,clear sky
1053,Sinop,TR,41.7711,34.8709,56.77,84,69,2.55,broken clouds
1054,Umaria,IN,23.5333,80.8333,80.56,73,91,3.02,overcast clouds
1055,Vila,PT,42.0304,-8.1588,75.74,46,34,7.38,scattered clouds
1056,Peniche,PT,39.3558,-9.3811,71.89,85,5,11.68,clear sky
1057,Ginir,ET,7.1333,40.7,59.67,79,22,10.6,few clouds
1058,Coquimbo,CL,-29.9533,-71.3436,62.33,67,0,8.05,clear sky
1059,Tilichiki,RU,60.4667,166.1,42.98,80,98,3.42,overcast clouds
1060,Havre-Saint-Pierre,CA,50.2334,-63.5986,52.16,58,90,19.57,overcast clouds
1061,Faya,SA,18.3851,42.4509,77.11,54,98,15.17,overcast clouds
1062,Arona,ES,28.0996,-16.681,77.52,44,0,8.01,clear sky
1063,Kupang,ID,-10.1667,123.5833,75.07,85,7,8.7,clear sky
1064,Waipawa,NZ,-41.4122,175.5153,49.1,92,90,1.07,overcast clouds
1065,Hofn,IS,64.2539,-15.2082,53.62,50,0,29.93,clear sky
1066,Tessalit,ML,20.1986,1.0114,107.24,7,21,11.7,few clouds
1067,Portland,US,45.5234,-122.6762,59.85,84,100,3.0,light rain
1068,Falmouth,GB,50.1544,-5.0711,63.79,100,90,10.36,fog
1069,Haines Junction,CA,60.7522,-137.5108,66.15,27,37,10.36,scattered clouds
1070,Bontang,ID,0.1333,117.5,77.02,88,72,4.41,broken clouds
1071,Algeciras,ES,36.1333,-5.4505,74.88,64,0,9.22,clear sky
1072,Pankovka,RU,58.5,31.1999,54.63,96,100,2.1,light rain
1073,Snyder,US,32.7179,-100.9176,93.54,52,1,14.97,clear sky
1074,Kirakira,SB,-10.4544,161.9205,78.66,86,45,8.32,scattered clouds
1075,Garmsar,IR,35.2182,52.3409,91.89,5,0,5.48,clear sky
1076,Koceljeva,RS,44.4736,19.8117,67.6,88,39,5.21,scattered clouds
1077,Ocotepec,MX,17.2167,-93.15,69.87,70,98,2.1,overcast clouds
1078,Kilgore,US,32.3863,-94.8758,89.02,58,75,16.11,broken clouds
1079,Moron,AR,-34.6534,-58.6198,61.02,41,96,5.99,overcast clouds
1080,Arsk,RU,56.0915,49.8778,67.78,91,49,8.88,scattered clouds
1081,Lugovoy,KZ,42.9472,72.7644,66.31,46,42,7.85,scattered clouds
1082,Namanga,KE,-2.5433,36.7905,65.98,59,37,3.71,scattered clouds
1083,Azuaga,ES,38.2667,-5.6833,87.96,24,1,14.74,clear sky
1084,Storforshei,NO,66.4043,14.5233,58.78,87,75,3.44,light intensity drizzle rain
1085,Roebourne,AU,-20.7833,117.1333,73.63,71,99,8.52,overcast clouds
1086,Sinnamary,GF,5.3833,-52.95,80.74,81,91,7.76,overcast clouds
1087,Bargur,IN,12.5424,78.3539,79.02,60,100,13.15,overcast clouds
1088,Urengoy,RU,65.9667,78.3667,48.25,88,98,9.64,overcast clouds
1089,Porto Murtinho,BR,-21.6989,-57.8825,78.33,39,74,7.83,broken clouds
1090,Petawawa,CA,45.9001,-77.3328,69.39,49,100,3.44,overcast clouds
1091,Hakodate,JP,41.7758,140.7367,60.93,87,100,2.77,overcast clouds
1092,Caravelas,BR,-17.7125,-39.2481,77.25,71,52,6.46,broken clouds
1093,Copiapo,CL,-27.3667,-70.3333,58.69,6,4,5.37,clear sky
1094,Sa Kaeo,TH,13.75,102.3333,76.48,86,96,11.43,overcast clouds
1095,Providencia,MX,28.7167,-111.5833,103.28,16,5,1.01,clear sky
1096,Tual,ID,-5.6667,132.75,81.12,82,33,17.25,heavy intensity rain
1097,Necochea,AR,-38.5473,-58.7368,60.04,44,100,14.27,overcast clouds
1098,Sechura,PE,-5.5569,-80.8222,78.28,57,26,11.1,scattered clouds
1099,Mitsamiouli,KM,-11.3847,43.2844,77.58,66,7,10.67,clear sky
1100,Muchkapskiy,RU,51.8513,42.4717,62.87,83,68,5.14,broken clouds
1101,Imatra,FI,61.1719,28.7524,70.18,62,49,7.09,scattered clouds
1102,Hay River,CA,60.8156,-115.7999,40.98,100,90,5.75,light rain
1103,Ilulissat,GL,69.2167,-51.1,39.22,70,75,5.75,broken clouds
1104,San Policarpo,PH,12.1791,125.5072,77.49,89,100,5.84,overcast clouds
1105,Sisimiut,GL,66.9395,-53.6735,39.87,73,32,7.27,scattered clouds
1106,Riyadh,SA,24.6877,46.7219,100.45,8,0,13.8,dust
1107,Thanh Hoa,VN,19.8,105.7667,78.73,90,92,3.62,overcast clouds
1108,Husainabad,IN,24.5333,84.0167,86.72,60,97,8.88,overcast clouds
1109,Los Llanos De Aridane,ES,28.6585,-17.9182,74.95,41,0,13.8,clear sky
1110,Vila Praia De Ancora,PT,41.811,-8.8526,86.49,53,21,15.01,few clouds
1111,Porto Novo,BJ,6.4965,2.6036,80.42,78,99,7.96,light rain
1112,Las Lomas,PA,8.4333,-82.4,84.27,70,22,7.18,few clouds
1113,Gushikawa,JP,26.3544,127.8686,78.8,90,1,3.44,clear sky
1114,Ithaki,GR,38.3642,20.7185,74.77,75,6,10.96,clear sky
1115,Doha,QA,25.2867,51.5333,94.98,31,0,12.66,clear sky
1116,Bay Roberts,CA,47.5999,-53.2648,53.35,77,93,6.35,overcast clouds
1117,Sambava,MG,-14.2667,50.1667,73.36,78,39,10.51,scattered clouds
1118,Bogorodskoye,RU,56.55,37.8833,57.94,92,99,5.5,overcast clouds
1119,Korla,CN,41.7597,86.1469,69.57,49,46,4.27,scattered clouds
1120,Capitan Bado,PY,-23.2667,-55.5333,70.47,56,29,8.28,scattered clouds
1121,Kapiri Mposhi,ZM,-13.9652,28.6809,55.67,53,0,6.67,clear sky
1122,Port Blair,IN,11.6667,92.75,83.37,80,100,19.8,overcast clouds
1123,Zaragoza,ES,41.6561,-0.8773,81.05,64,40,8.99,scattered clouds
1124,Boyolangu,ID,-8.1181,111.8935,75.72,87,81,2.26,broken clouds
1125,Muros,ES,42.7762,-9.0603,84.24,61,0,16.15,clear sky
1126,Grafenau,DE,48.8577,13.3974,68.18,69,69,0.72,broken clouds
1127,Antalaha,MG,-14.9003,50.2788,72.59,81,83,8.59,broken clouds
1128,Mogadishu,SO,2.0371,45.3438,78.24,79,43,18.84,scattered clouds
1129,San Andres,CO,12.5847,-81.7006,87.82,70,40,9.22,scattered clouds
1130,Tevaitoa,PF,-16.7833,-151.5,74.8,89,95,8.93,moderate rain
1131,Bandarbeyla,SO,9.4942,50.8122,79.18,81,78,32.53,broken clouds
1132,Veraval,IN,20.9,70.3667,85.42,79,4,15.3,clear sky
